DATE,HOUR,INVAGE,STREET2,STREET1,ALCOHOL,INJURY,.fitted
2015-07-16,12,27,GOODWOOD PARK CRES,EASTDALE AVE,0,None,2.2204460492503126e-16
2015-07-17,8,62,DUPONT ST,SPADINA RD,0,None,2.2204460492503126e-16
2015-07-17,8,27,DUPONT ST,SPADINA RD,0,Major,2.2204460492503126e-16
2015-07-17,10,77,BAYVIEW MEWS LANE,BAYVIEW AVE,0,Major,2.2204460492503126e-16
2015-07-17,10,27,BAYVIEW MEWS LANE,BAYVIEW AVE,0,None,2.2204460492503126e-16
2015-07-17,17,27,MANORCREST DR,FINCH AVE E,0,None,2.2204460492503126e-16
2015-07-17,17,57,MANORCREST DR,FINCH AVE E,0,Major,2.2204460492503126e-16
2015-07-18,12,77,MAXOME AVE,STEELES AVE E,0,Minor,2.2204460492503126e-16
2015-07-18,12,77,MAXOME AVE,STEELES AVE E,0,Major,2.2204460492503126e-16
2015-07-18,12,42,MAXOME AVE,STEELES AVE E,0,Minor,2.2204460492503126e-16
2015-07-20,10,37,SOUTH KINGSWAY,THE QUEENSWAY,0,None,2.2204460492503126e-16
2015-07-21,9,47,MORNINGSIDE AVE,LAWRENCE AVE E,0,None,2.2204460492503126e-16
2015-07-21,9,67,MORNINGSIDE AVE,LAWRENCE AVE E,0,Major,2.2204460492503126e-16
2015-07-21,21,22,RICHMOND ST E,VICTORIA ST,0,Major,2.2204460492503126e-16
2015-07-21,21,32,RICHMOND ST E,VICTORIA ST,0,None,2.2204460492503126e-16
2015-07-23,20,47,BRIDLEWOOD BLVD,HUNTINGWOOD DR,0,None,2.2204460492503126e-16
2015-07-23,20,22,BRIDLEWOOD BLVD,HUNTINGWOOD DR,0,Major,2.2204460492503126e-16
2015-07-24,10,22,ST ANDREW ST,SPADINA AVE,0,None,2.2204460492503126e-16
2015-07-24,10,67,ST ANDREW ST,SPADINA AVE,0,Major,2.2204460492503126e-16
2015-07-24,15,52,SILVER DART DR,RENFORTH DR,0,Minor,2.2204460492503126e-16
2015-07-24,15,77,SILVER DART DR,RENFORTH DR,0,Major,2.2204460492503126e-16
2015-07-24,15,47,SILVER DART DR,RENFORTH DR,0,None,2.2204460492503126e-16
2015-07-24,21,22,KIPLING AVE,DIXON RD,0,Minor,2.2204460492503126e-16
2015-07-24,21,57,KIPLING AVE,DIXON RD,0,Major,2.2204460492503126e-16
2015-07-27,11,72,CORINTHIAN BLVD,PHARMACY AVE,0,Major,2.2204460492503126e-16
2015-07-27,11,32,CORINTHIAN BLVD,PHARMACY AVE,0,None,2.2204460492503126e-16
2015-08-04,11,87,MAPLE LEAF DRIVE,KEELE STREET,0,Fatal,2.2204460492503126e-16
2015-08-04,11,37,MAPLE LEAF DRIVE,KEELE STREET,0,None,2.2204460492503126e-16
2015-08-07,18,57,BRIAN DR,OLD SHEPPARD AVE,0,Major,2.2204460492503126e-16
2015-08-07,18,22,BRIAN DR,OLD SHEPPARD AVE,0,None,2.2204460492503126e-16
2015-08-09,4,62,FINCH AVE W,KIPLING AVE,0,None,2.2204460492503126e-16
2015-08-09,4,32,FINCH AVE W,KIPLING AVE,0,Minimal,2.2204460492503126e-16
2015-08-09,7,57,BIRCHMOUNT RD,FINCH AVE E,0,None,2.2204460492503126e-16
2015-08-09,21,72,SHEPPARD AVE E,MEADOWVALE RD,0,None,2.2204460492503126e-16
2015-08-10,11,72,THE WESTWAY,ISLINGTON AVE,0,None,2.2204460492503126e-16
2015-08-10,11,42,THE WESTWAY,ISLINGTON AVE,0,Minor,2.2204460492503126e-16
2015-08-11,9,67,KEELE ST,ANNETTE ST,0,None,2.2204460492503126e-16
2015-08-11,9,57,KEELE ST,ANNETTE ST,0,Major,2.2204460492503126e-16
2015-08-11,18,42,ASHTONBEE RD,HAKIMI  AVE,0,None,2.2204460492503126e-16
2015-08-12,15,17,KELVIN AVE,WILSON AVE,0,Major,2.2204460492503126e-16
2014-09-11,6,62,CONLEY ST,STEELES AVE W,0,None,2.2204460492503126e-16
2014-09-11,6,42,CONLEY ST,STEELES AVE W,0,Major,2.2204460492503126e-16
2014-09-14,6,62,WESTON N WALSH RAMP,WALSH AVE,0,Minor,2.2204460492503126e-16
2014-09-14,6,67,WESTON N WALSH RAMP,WALSH AVE,0,Major,2.2204460492503126e-16
2014-09-15,16,27,HULLRICK DR,HUMBERWOOD BLVD,0,Major,2.2204460492503126e-16
2014-09-15,16,32,HULLRICK DR,HUMBERWOOD BLVD,0,Minor,2.2204460492503126e-16
2014-09-15,20,22,EGLINTON SQ,EGLINTON AVE E,0,None,2.2204460492503126e-16
2014-09-15,20,42,EGLINTON SQ,EGLINTON AVE E,0,Minimal,2.2204460492503126e-16
2014-09-15,20,47,EGLINTON SQ,EGLINTON AVE E,0,Minimal,2.2204460492503126e-16
2014-09-16,9,52,DON MILLS RD,DVP S DON MILLS S RAMP RD,0,Major,2.2204460492503126e-16
2014-09-17,16,52,LINUS RD,FINCH AVE E,0,None,2.2204460492503126e-16
2014-09-18,20,62,DEER PARK CRES,ST CLAIR AVE W,0,None,2.2204460492503126e-16
2014-09-20,20,37,MERIDIAN RD,SKYWAY AVE,0,Major,2.2204460492503126e-16
2014-09-22,20,27,CLOSE AVE,KING ST W,0,None,2.2204460492503126e-16
2014-09-24,11,67,LAWRENCE AVE E,BANBURY RD,0,Major,2.2204460492503126e-16
2014-09-25,9,17,THE ESPLANADE,LOWER JARVIS ST,0,None,0.9999999999999998
2014-09-26,9,57,BROADWAY AVE,REDPATH AVE,0,None,2.2204460492503126e-16
2014-09-26,11,52,BILLY BISHOP WAY,WILSON AVE,0,None,2.2204460492503126e-16
2014-09-26,11,22,BILLY BISHOP WAY,WILSON AVE,0,Major,2.2204460492503126e-16
2014-09-29,13,37,SHAW ST,COLLEGE ST,0,None,2.2204460492503126e-16
2014-09-29,13,27,SHAW ST,COLLEGE ST,0,Major,2.2204460492503126e-16
2014-09-30,15,37,MUTUAL ST,DUNDAS ST E,0,Minor,2.2204460492503126e-16
2014-09-30,16,47,KEELE ST,ST CLAIR AVE W,0,None,2.2204460492503126e-16
2014-10-04,17,57,PRINCEWAY DR,PHARMACY AVE,0,None,2.2204460492503126e-16
2014-10-04,17,27,PRINCEWAY DR,PHARMACY AVE,0,Major,2.2204460492503126e-16
2014-10-07,9,47,QUEEN ST W,UNIVERSITY AVE,0,None,2.2204460492503126e-16
2014-10-09,12,32,DUNCAN MILL RD,DON MILLS RD,0,None,2.2204460492503126e-16
2014-10-09,14,47,MARBLE ARCH CRES,WARDEN AVE,0,None,2.2204460492503126e-16
2014-10-09,14,62,MARBLE ARCH CRES,WARDEN AVE,0,Fatal,2.2204460492503126e-16
2014-10-09,17,42,JAMESON AVE,KING ST W,0,None,2.2204460492503126e-16
2014-10-11,10,32,ALLEN X N LAWRENCE RAMP,LAWRENCE AVE W,0,None,2.2204460492503126e-16
2014-10-12,16,47,RATHBURN  RD,MARTIN GROVE RD,0,None,2.2204460492503126e-16
2014-10-12,16,92,RATHBURN  RD,MARTIN GROVE RD,0,Minimal,2.2204460492503126e-16
2014-10-14,12,47,GLAMORGAN AVE,KENNEDY RD,0,None,2.2204460492503126e-16
2014-10-14,12,52,GLAMORGAN AVE,KENNEDY RD,0,Major,2.2204460492503126e-16
2014-10-14,14,52,FINCH AVE E,BRIDLETOWNE CRCL,0,None,2.2204460492503126e-16
2014-10-14,14,22,FINCH AVE E,BRIDLETOWNE CRCL,0,Major,2.2204460492503126e-16
2014-10-16,6,67,BIRCHMOUNT RD,BERTRAND AVE,0,None,2.2204460492503126e-16
2014-10-16,19,52,EGLINTON AVE E,VICTORIA PARK AVE,0,None,2.2204460492503126e-16
2014-12-01,18,27,HANNA RD,EGLINTON AVE E,0,Major,2.2204460492503126e-16
2014-12-01,18,32,HANNA RD,EGLINTON AVE E,0,None,2.2204460492503126e-16
2014-12-02,13,57,SINNOTT RD,CIVIC RD,0,None,2.2204460492503126e-16
2014-12-02,14,27,DIXON RD,HIGHWAY 27  N,0,Major,2.2204460492503126e-16
2014-12-02,14,42,DIXON RD,HIGHWAY 27  N,0,None,2.2204460492503126e-16
2014-12-03,21,22,THISTLE DOWN BLVD,ALBION RD,0,Minor,2.2204460492503126e-16
2014-12-03,21,37,THISTLE DOWN BLVD,ALBION RD,0,Major,2.2204460492503126e-16
2014-12-06,19,57,HUNTINGWOOD DR,BRIMLEY RD,0,Major,2.2204460492503126e-16
2014-12-06,19,52,HUNTINGWOOD DR,BRIMLEY RD,0,Minor,2.2204460492503126e-16
2014-12-07,2,32,PHARMACY AVE,EGLINTON AVE E,1,Minor,0.9999999999999998
2014-12-07,2,47,PHARMACY AVE,EGLINTON AVE E,1,None,2.2204460492503126e-16
2014-12-07,9,82,RANSTONE GDNS,KENNEDY RD,0,Fatal,2.2204460492503126e-16
2014-12-07,9,62,RANSTONE GDNS,KENNEDY RD,0,None,2.2204460492503126e-16
2014-12-07,9,52,RANSTONE GDNS,KENNEDY RD,0,None,2.2204460492503126e-16
2014-12-08,17,77,MERTON ST,MT PLEASANT RD,0,None,2.2204460492503126e-16
2014-12-08,17,77,MERTON ST,MOUNT PLEASANT RD,0,None,2.2204460492503126e-16
2014-12-11,11,32,DON MILLS RD,SHEPPARD AVE E,0,Major,2.2204460492503126e-16
2014-12-12,13,22,404 N SHEPPARD W RAMP,SHEPPARD AVE E,0,Minimal,2.2204460492503126e-16
2014-12-12,13,42,404 N SHEPPARD W RAMP,SHEPPARD AVE E,0,Minor,2.2204460492503126e-16
2014-12-12,18,77,COSBURN AVE,COXWELL AVE,0,None,2.2204460492503126e-16
2014-12-14,3,22,DUNDAS ST W,OSSINGTON AVE,0,None,0.9999999999999998
2014-12-15,7,67,AUKLAND RD,SUBWAY CRES,0,None,2.2204460492503126e-16
2014-12-16,18,52,WELLESLEY ST E,JARVIS ST,0,None,2.2204460492503126e-16
2014-12-18,2,42,STERLING RD,DUNDAS ST W,0,Major,2.2204460492503126e-16
2014-12-16,18,52,DUFFERIN ST,ST CLAIR AVE W,0,None,2.2204460492503126e-16
2014-12-16,19,47,RIVERDALE DR,ALBION RD,0,None,2.2204460492503126e-16
2014-12-18,2,37,STERLING RD,DUNDAS ST W,0,None,2.2204460492503126e-16
2014-12-19,17,27,NEILSON RD,FINCH AVE E,0,None,2.2204460492503126e-16
2014-12-19,22,47,FINCH AVE W,KIPLING AVE,0,None,2.2204460492503126e-16
2014-12-20,14,57,BLOOR ST W,OSSINGTON AVE,0,None,2.2204460492503126e-16
2014-12-20,14,27,BLOOR ST W,OSSINGTON AVE,0,Major,2.2204460492503126e-16
2014-12-20,23,27,DORCOT AVE,BRIMLEY RD,0,Minimal,2.2204460492503126e-16
2014-12-21,11,62,BLAKEMANOR BLVD,MARKHAM RD,0,Major,2.2204460492503126e-16
2014-12-21,14,47,SHAW ST,BLOOR ST W,0,Minimal,2.2204460492503126e-16
2014-12-23,14,82,SENLAC RD,FINCH AVE W,0,Major,2.2204460492503126e-16
2014-12-23,16,82,MERTON ST,MOUNT PLEASANT RD,0,None,2.2204460492503126e-16
2014-12-24,6,57,BRIDLETOWNE CRCL,FINCH AVE E,0,None,2.2204460492503126e-16
2014-12-25,21,27,STEELES AVE E,MCCOWAN RD,0,None,2.2204460492503126e-16
2014-12-25,21,42,STEELES AVE E,MCCOWAN RD,0,None,2.2204460492503126e-16
2014-12-25,21,52,STEELES AVE E,MCCOWAN RD,0,None,2.2204460492503126e-16
2014-12-28,18,22,BRIDLEWOOD BLVD,SHEPPARD AVE E,0,None,2.2204460492503126e-16
2015-03-18,10,67,KEELE ST,LAWRENCE AVE W,0,None,2.2204460492503126e-16
2015-03-20,20,27,ARLINGTON AVE,ST CLAIR AVE W,0,None,2.2204460492503126e-16
2015-03-20,20,57,TYNDALL AVE,KING ST W,0,None,2.2204460492503126e-16
2015-03-20,20,47,TYNDALL AVE,KING ST W,0,Major,2.2204460492503126e-16
2015-03-23,11,17,MAITLAND PLACE,HOMEWOOD AVENUE,0,Major,2.2204460492503126e-16
2015-03-23,11,62,MAITLAND PLACE,HOMEWOOD AVENUE,0,None,2.2204460492503126e-16
2015-03-27,20,62,VICTORIA PARK AVE,EGLINTON AVE E,0,None,2.2204460492503126e-16
2015-03-28,12,22,MAPLE LEAF DR,JANE ST,0,Major,2.2204460492503126e-16
2015-03-28,12,37,MAPLE LEAF DR,JANE ST,0,None,2.2204460492503126e-16
2015-03-28,12,32,WILSON HEIGHTS BLVD,REINER RD,0,None,2.2204460492503126e-16
2015-03-30,8,37,MCNICOLL AVE,WARDEN AVE,0,Major,2.2204460492503126e-16
2015-04-01,16,17,AYLESBURY RD,ISLINGTON AVE,0,Minor,2.2204460492503126e-16
2015-04-01,16,37,AYLESBURY RD,ISLINGTON AVE,0,Minimal,2.2204460492503126e-16
2015-04-02,19,22,LEITH HILL RD,DON MILLS RD,0,None,2.2204460492503126e-16
2015-04-03,9,67,COMBERMERE DR,VICTORIA PARK AVE,0,None,2.2204460492503126e-16
2015-04-03,9,52,COMBERMERE DR,VICTORIA PARK AVE,0,Minimal,2.2204460492503126e-16
2015-04-03,9,47,COMBERMERE DR,VICTORIA PARK AVE,0,None,2.2204460492503126e-16
2015-04-03,9,37,COMBERMERE DR,VICTORIA PARK AVE,0,None,2.2204460492503126e-16
2015-04-04,20,37,GERRARD ST E,BROADVIEW AVE,0,None,2.2204460492503126e-16
2015-04-04,20,72,EAST DR,JANE ST,0,None,2.2204460492503126e-16
2015-04-07,9,47,SPADINA RD,THELMA AVE,0,None,2.2204460492503126e-16
2015-04-08,14,67,LAWRENCE AVE W,APEX RD,0,None,2.2204460492503126e-16
2015-04-10,3,42,EGLINTON AVE E,KENNEDY RD,0,None,2.2204460492503126e-16
2015-04-10,3,22,EGLINTON AVE E,KENNEDY RD,0,Major,0.9999999999999998
2015-04-10,11,82,DANFORTH AVE,DAWES RD,0,None,2.2204460492503126e-16
2015-04-10,11,47,DANFORTH AVE,DAWES RD,0,None,2.2204460492503126e-16
2015-04-13,17,87,WILLIAM CRAGG DR,WILSON AVE,0,Fatal,2.2204460492503126e-16
2015-04-13,17,52,WILLIAM CRAGG DR,WILSON AVE,0,None,2.2204460492503126e-16
2015-04-15,6,27,ARROW RD,FINCH AVE W,0,None,2.2204460492503126e-16
2015-04-15,6,62,ARROW RD,FINCH AVE W,0,Major,2.2204460492503126e-16
2015-04-16,15,87,LOWER JARVIS ST,LAKE SHORE BLVD E,0,None,2.2204460492503126e-16
2015-04-16,15,32,LOWER JARVIS ST,LAKE SHORE BLVD E,0,Major,2.2204460492503126e-16
2015-04-18,17,57,DORIS AVE,BYNG AVE,0,Major,2.2204460492503126e-16
2015-04-18,17,22,DORIS AVE,BYNG AVE,0,None,2.2204460492503126e-16
2015-04-20,21,37,WAYSIDE AVE,FINCH AVE E,1,Major,0.9999999999999998
2015-04-20,21,52,WAYSIDE AVE,FINCH AVE E,1,Minimal,0.9999999999999998
2016-08-30,6,67,FINCH AVE E,WARDEN AVE,0,None,2.2204460492503126e-16
2016-08-02,17,57,YONGE ST,FRONT ST E,0,None,2.2204460492503126e-16
2016-08-02,17,17,YONGE ST,FRONT ST E,0,Major,2.2204460492503126e-16
2016-08-02,21,57,NAVY WHARF CRT,BLUE JAYS WAY,0,None,2.2204460492503126e-16
2016-08-03,11,27,HILDA AVE,STEELES AVE W,0,Minor,2.2204460492503126e-16
2016-08-03,11,62,HILDA AVE,STEELES AVE W,0,Major,2.2204460492503126e-16
2016-08-03,18,62,HELICON GT,ELLESMERE RD,0,Minimal,2.2204460492503126e-16
2016-08-03,18,57,HELICON GT,ELLESMERE RD,0,Major,2.2204460492503126e-16
2016-08-03,18,42,WATERLOO AVE,DUFFERIN ST,0,Major,2.2204460492503126e-16
2016-08-03,18,27,WATERLOO AVE,DUFFERIN ST,0,None,2.2204460492503126e-16
2016-08-05,12,47,TALBOT RD,FINCH AVE W,0,None,2.2204460492503126e-16
2016-08-05,18,47,HUMBERWOOD BLVD,REXDALE BLVD,0,None,2.2204460492503126e-16
2016-08-05,18,27,HUMBERWOOD BLVD,REXDALE BLVD,0,Fatal,2.2204460492503126e-16
2016-08-06,20,52,DON ROADWAY,LAKE SHORE BLVD E,0,Minor,2.2204460492503126e-16
2016-08-06,20,47,DON ROADWAY,LAKE SHORE BLVD E,0,Minor,2.2204460492503126e-16
2016-01-23,3,42,FORT YORK BLVD,BATHURST ST,0,None,2.2204460492503126e-16
2016-08-09,12,32,HIRONS ST,KEELE ST,0,Major,2.2204460492503126e-16
2016-08-09,12,57,HIRONS ST,KEELE ST,0,None,2.2204460492503126e-16
2016-08-10,16,62,ANGORA ST,MARCELLA ST,0,None,2.2204460492503126e-16
2016-08-10,16,17,ANGORA ST,MARCELLA ST,0,Major,2.2204460492503126e-16
2016-08-11,16,47,KIPLING AVE,WESTHUMBER BLVD,0,None,2.2204460492503126e-16
2016-08-11,16,22,KIPLING AVE,WESTHUMBER BLVD,0,None,2.2204460492503126e-16
2016-08-13,22,27,LONG BRANCH AVE,LAKE SHORE BLVD W,0,Major,2.2204460492503126e-16
2016-08-14,2,22,REESOR RD,STEELES AVE E,0,Fatal,2.2204460492503126e-16
2016-08-14,2,22,REESOR RD,STEELES AVE E,0,Minor,2.2204460492503126e-16
2016-08-14,2,32,REESOR RD,STEELES AVE E,0,Minimal,2.2204460492503126e-16
2016-08-14,2,57,REESOR RD,STEELES AVE E,0,Minor,2.2204460492503126e-16
2016-08-16,9,22,PARLIAMENT ST,WELLESLEY ST E,0,None,2.2204460492503126e-16
2016-08-16,23,32,THE QUEENSWAY,THE WEST MALL,0,Major,2.2204460492503126e-16
2016-08-16,23,52,THE QUEENSWAY,THE WEST MALL,0,None,2.2204460492503126e-16
2016-08-17,16,57,MURRAY ROSS PKWY,KEELE ST,0,Major,2.2204460492503126e-16
2016-08-17,16,42,MURRAY ROSS PKWY,KEELE ST,0,Minimal,2.2204460492503126e-16
2016-08-17,16,37,MURRAY ROSS PKWY,KEELE ST,0,Minimal,2.2204460492503126e-16
2016-08-19,18,42,DIXON RD,KIPLING AVE,0,None,2.2204460492503126e-16
2016-08-19,19,22,MILNER AVE,CONLINS RD,0,Major,2.2204460492503126e-16
2016-08-19,19,62,MILNER AVE,CONLINS RD,0,None,2.2204460492503126e-16
2016-08-20,13,82,JANE ST,SHEPPARD AVE W,0,Major,2.2204460492503126e-16
2016-08-20,13,62,JANE ST,SHEPPARD AVE W,0,Minimal,2.2204460492503126e-16
2016-08-20,13,22,JANE ST,SHEPPARD AVE W,0,None,2.2204460492503126e-16
2016-08-20,13,47,JANE ST,SHEPPARD AVE W,0,None,2.2204460492503126e-16
2016-08-21,6,22,TRUDY RD,FINCH AVE E,0,Major,2.2204460492503126e-16
2016-08-21,16,37,HIGHWAY 27  N,ALBION RD,0,None,2.2204460492503126e-16
2016-08-21,16,42,HIGHWAY 27  N,ALBION RD,0,None,2.2204460492503126e-16
2016-08-22,13,62,DUNDAS ST W,DUFFERIN ST,0,None,2.2204460492503126e-16
2016-08-24,18,32,ALLIANCE AVE,JANE ST,0,Major,2.2204460492503126e-16
2016-08-24,18,42,ALLIANCE AVE,JANE ST,0,None,2.2204460492503126e-16
2016-08-25,21,32,ISLINGTON AVE,DIXON RD,0,None,2.2204460492503126e-16
2016-08-25,21,27,ISLINGTON AVE,DIXON RD,0,None,2.2204460492503126e-16
2016-08-26,8,32,LAKE SHORE BLVD E,LOWER JARVIS ST,0,None,2.2204460492503126e-16
2016-08-26,8,22,LAKE SHORE BLVD E,LOWER JARVIS ST,0,Minimal,2.2204460492503126e-16
2016-08-26,8,22,LAKE SHORE BLVD E,LOWER JARVIS ST,0,Minimal,2.2204460492503126e-16
2016-08-26,16,52,JOY DR,116 ELINOR AVE,0,Major,2.2204460492503126e-16
2016-08-26,22,42,BRITISH COLUMBIA RD,LAKE SHORE BLVD W,0,Major,2.2204460492503126e-16
2016-08-26,22,57,BRITISH COLUMBIA RD,LAKE SHORE BLVD W,0,None,2.2204460492503126e-16
2016-08-27,13,72,NEWCASTLE ST,ROYAL YORK RD,0,None,2.2204460492503126e-16
2016-08-29,7,37,PHARMACY AVE,STEELES AVE E,0,None,2.2204460492503126e-16
2016-08-29,16,57,CONTINENTAL PL,WARDEN AVE,0,None,2.2204460492503126e-16
2016-08-29,16,32,CONTINENTAL PL,WARDEN AVE,0,Major,2.2204460492503126e-16
2016-08-30,6,52,FINCH AVE E,WARDEN AVE,0,Major,2.2204460492503126e-16
2015-11-08,3,32,HUNTINGWOOD DR,WARDEN AVE,0,Major,2.2204460492503126e-16
2016-06-30,11,22,WILSON AVE,JANE ST,0,Major,2.2204460492503126e-16
2016-06-30,11,32,WILSON AVE,JANE ST,0,None,2.2204460492503126e-16
2015-11-08,11,42,GREENHOLM CRCT,LAWRENCE AVE E,0,None,2.2204460492503126e-16
2015-12-20,6,32,DAVENPORT RD,DUFFERIN ST,0,Major,2.2204460492503126e-16
2016-09-01,14,62,KANE AVE,ROGERS RD,0,Major,2.2204460492503126e-16
2015-10-18,1,22,THIRTY SEVENTH ST,LAKE SHORE BLVD W,0,Major,2.2204460492503126e-16
2015-12-20,6,37,DAVENPORT RD,DUFFERIN ST,0,None,2.2204460492503126e-16
2016-07-01,4,37,DON VALLEY PARKWAY  N,F G GARDINER XY  E,0,Major,2.2204460492503126e-16
2016-06-01,8,22,MOSSBANK DR,LAWRENCE AVE E,0,Major,2.2204460492503126e-16
2016-09-01,14,72,KANE AVE,ROGERS RD,0,None,2.2204460492503126e-16
2015-11-08,16,57,SHADY HOLLOW DR,MCNICOLL AVE,1,None,0.9999999999999998
2015-10-20,12,32,BEACONSFIELD AVE,QUEEN ST W,0,None,2.2204460492503126e-16
2015-10-20,12,27,BEACONSFIELD AVE,QUEEN ST W,0,Major,2.2204460492503126e-16
2015-10-21,13,77,TILBURY DR,KEELE ST,0,Major,2.2204460492503126e-16
2015-10-22,9,52,TAVERLY RD,VAN HORNE AVE,0,None,2.2204460492503126e-16
2015-10-22,21,32,NIAGARA ST,BATHURST ST,0,Major,2.2204460492503126e-16
2015-10-22,21,22,NIAGARA ST,BATHURST ST,0,None,2.2204460492503126e-16
2015-10-23,14,42,DONALD AVE,KEELE ST,0,None,2.2204460492503126e-16
2015-10-23,18,67,WATSON AVE,DUNDAS ST W,0,None,2.2204460492503126e-16
2015-10-23,19,62,SEWELLS RD,MORNINGSIDE AVE,0,None,2.2204460492503126e-16
2015-10-25,11,52,PRINCIPAL RD,ELLESMERE RD,0,None,2.2204460492503126e-16
2015-10-25,11,22,PRINCIPAL RD,ELLESMERE RD,0,None,2.2204460492503126e-16
2015-10-25,15,42,TOWNLEY AVE,LAWRENCE AVE E,0,None,2.2204460492503126e-16
2015-10-25,19,27,DANFORTH RD,EGLINTON AVE E,0,None,2.2204460492503126e-16
2015-10-26,15,52,JAMES FINLAY WAY,WILSON AVE,0,None,2.2204460492503126e-16
2015-10-26,15,22,JAMES FINLAY WAY,WILSON AVE,0,Major,2.2204460492503126e-16
2015-10-26,17,72,HUNTINGWOOD DR,VICTORIA PARK AVE,0,Major,2.2204460492503126e-16
2015-10-26,17,32,HUNTINGWOOD DR,VICTORIA PARK AVE,0,Minor,2.2204460492503126e-16
2015-10-28,6,52,GREENING CRES,KIPLING AVE,0,None,2.2204460492503126e-16
2015-10-30,13,77,WILSON AVE,JANE ST,0,Minor,2.2204460492503126e-16
2015-10-30,13,52,WILSON AVE,JANE ST,0,None,2.2204460492503126e-16
2015-10-30,13,62,WILSON AVE,JANE ST,0,Minor,2.2204460492503126e-16
2015-10-30,15,42,SCARBOROUGH GOLF CLUB RD,LAWRENCE AVE E,0,None,2.2204460492503126e-16
2015-10-31,16,67,MASSIE ST,SHEPPARD AVE E,0,None,2.2204460492503126e-16
2015-10-31,17,42,THIRTIETH ST,HORNER AVE,0,None,2.2204460492503126e-16
2015-10-31,17,67,THIRTIETH ST,HORNER AVE,0,Minor,2.2204460492503126e-16
2015-10-31,17,27,THIRTIETH ST,HORNER AVE,0,Major,2.2204460492503126e-16
2015-10-31,18,42,BROOKE AVE,BATHURST ST,0,None,2.2204460492503126e-16
2015-10-31,23,67,STRATHMORE BLVD,WOODBINE AVE,0,Minimal,2.2204460492503126e-16
2015-10-31,23,32,STRATHMORE BLVD,WOODBINE AVE,0,Major,2.2204460492503126e-16
2015-11-01,1,42,BROADVIEW AVE,QUEEN ST E,0,None,2.2204460492503126e-16
2015-11-03,17,57,VICE REGENT BLVD,HIGHWAY 27  N,0,Fatal,0.9999999999999998
2015-11-03,17,57,VICE REGENT BLVD,HIGHWAY 27  N,0,None,0.9999999999999998
2015-11-03,17,62,VICE REGENT BLVD,HIGHWAY 27  N,0,None,0.9999999999999998
2015-11-04,15,77,PARKHURST BLVD,BAYVIEW AVE,0,Minimal,2.2204460492503126e-16
2015-11-04,15,52,PARKHURST BLVD,BAYVIEW AVE,0,Minimal,2.2204460492503126e-16
2015-11-04,15,57,PARKHURST BLVD,BAYVIEW AVE,0,Major,2.2204460492503126e-16
2015-11-05,20,82,CITATION DR,BAYVIEW AVE,0,None,2.2204460492503126e-16
2015-11-05,23,42,LEASIDE BDGE,DON VALLEY PARKWAY  S,0,None,2.2204460492503126e-16
2015-11-06,6,62,CHURCH ST,JANE ST,0,None,2.2204460492503126e-16
2015-11-08,16,67,SHADY HOLLOW DR,MCNICOLL AVE,1,Minor,0.9999999999999998
2016-06-01,8,37,MOSSBANK DR,LAWRENCE AVE E,0,None,2.2204460492503126e-16
2016-07-02,2,37,SENTINEL RD,FINCH AVE W,0,None,2.2204460492503126e-16
2016-09-01,22,32,HARBOUR ST,BAY ST,0,Fatal,2.2204460492503126e-16
2016-05-01,20,32,FELBRIGGE AVE,AVENUE RD,0,None,2.2204460492503126e-16
2016-06-01,8,32,MOSSBANK DR,LAWRENCE AVE E,0,None,2.2204460492503126e-16
2016-09-01,22,67,HARBOUR ST,BAY ST,0,None,2.2204460492503126e-16
2015-11-08,20,17,DON MILLS RD,LAWRENCE AVE E,0,Major,0.9999999999999998
2016-09-02,16,57,ORIOLE RD,LONSDALE RD,0,None,2.2204460492503126e-16
2015-11-08,20,17,DON MILLS RD,LAWRENCE AVE E,0,None,0.9999999999999998
2016-06-01,19,32,BROCK AVE,DUNDAS ST W,0,Major,2.2204460492503126e-16
2016-09-02,16,22,ORIOLE RD,LONSDALE RD,0,Major,2.2204460492503126e-16
2016-06-01,19,27,BROCK AVE,DUNDAS ST W,0,None,2.2204460492503126e-16
2015-11-09,20,52,ROYAL YORK RD,PORTLAND ST,0,None,2.2204460492503126e-16
2016-01-23,20,52,NORTH QUEEN ST,THE QUEENSWAY,0,None,2.2204460492503126e-16
2016-01-23,20,22,NORTH QUEEN ST,THE QUEENSWAY,0,Major,2.2204460492503126e-16
2015-12-21,21,22,SHEPPARD AVE W,BATHURST ST,0,None,2.2204460492503126e-16
2016-05-03,6,57,GLENHURST AVE,OAKWOOD AVE,0,Minor,2.2204460492503126e-16
2016-06-03,14,22,MARLEE AVE,LAWRENCE AVE W,0,Minimal,2.2204460492503126e-16
2016-09-04,14,67,RIVER ST,GERRARD ST E,0,Major,2.2204460492503126e-16
2016-05-03,6,52,GLENHURST AVE,OAKWOOD AVE,0,Major,2.2204460492503126e-16
2016-07-02,18,32,BONNYCASTLE ST,QUEENS QUAY E,0,Major,2.2204460492503126e-16
2015-11-10,9,47,BLUE EAGLE TRL,DUNMAIL DR,0,None,2.2204460492503126e-16
2016-01-24,5,27,BRITISH COLUMBIA RD,LAKE SHORE BLVD W,0,Major,2.2204460492503126e-16
2016-06-03,14,62,MARLEE AVE,LAWRENCE AVE W,0,None,2.2204460492503126e-16
2016-09-04,14,22,RIVER ST,GERRARD ST E,0,None,2.2204460492503126e-16
